종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"319660","피에스케이","KOSDAQ","반도체","49250","1150","2.39","727177235000"
"031980","피에스케이홀딩스","KOSDAQ","반도체","14850","0","0.00","320201565750"
"002230","피에스텍","KOSDAQ","의료·정밀기기","4760","-5","-0.10","93625596680"
"057880","피에이치씨","KOSDAQ","유통","1705","45","2.71","202566574375"
"043370","피에이치에이","KOSDAQ","운송장비·부품","8990","20","0.22","188790000000"
"239890","피엔에이치테크","KOSDAQ","화학","24050","50","0.21","221419499600"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","18200","100","0.55","136548120800"
"137400","피엔티","KOSDAQ","기계·장비","41350","1550","3.89","940348537300"
"128660","피제이메탈","KOSDAQ","금속","6090","280","4.82","151052517210"
"006140","피제이전자","KOSDAQ","의료·정밀기기","8240","50","0.61","123600000000"
"376180","피코그램","KOSDAQ","기타제조","15700","150","0.96","48066774600"
"304840","피플바이오","KOSDAQ","제약","11100","150","1.37","124818834000"
"062970","피피아이","KOSDAQ","일반전기전자","3815","-40","-1.04","35510725775"
"087600","픽셀플러스","KOSDAQ","반도체","10350","-200","-1.90","84523875300"
"161580","필옵틱스","KOSDAQ","IT부품","8700","70","0.81","182291239200"
"347770","핌스","KOSDAQ","IT부품","24200","100","0.41","183316573000"
"163730","핑거","KOSDAQ","소프트웨어","19100","300","1.60","176465167400"
"332710","하나금융14호스팩","KOSDAQ","금융","2115","0","0.00","9327150000"
"341160","하나금융15호스팩","KOSDAQ","금융","2115","10","0.48","9961650000"
"343510","하나금융16호스팩","KOSDAQ","금융","2135","-5","-0.23","8561350000"
"363260","하나금융17호스팩","KOSDAQ","금융","2095","-20","-0.95","14266950000"
"388220","하나금융19호스팩","KOSDAQ","금융","2115","0","0.00","13345650000"
"400560","하나금융20호스팩","KOSDAQ","금융","2310","25","1.09","7045500000"
"299030","하나기술","KOSDAQ","기계·장비","59900","-100","-0.17","447642883000"
"067310","하나마이크론","KOSDAQ","반도체","18400","100","0.55","881762113600"
"372290","하나머스트7호스팩","KOSDAQ","금융","2135","-10","-0.47","9189040000"
"166090","하나머티리얼즈","KOSDAQ","반도체","52000","-200","-0.38","1027139048000"
"136480","하림","KOSDAQ","음식료·담배","2935","30","1.03","311725475370"
"003380","하림지주","KOSDAQ","금융","10000","240","2.46","923418200000"
"149980","하이로닉","KOSDAQ","의료·정밀기기","9530","-260","-2.66","134372952350"
"013030","하이록코리아","KOSDAQ","금속","17350","750","4.52","236189575200"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","20850","-650","-3.02","311543035200"
"106080","하이소닉","KOSDAQ","IT부품","6220","0","0.00","76719035000"
"340120","하이제5호스팩","KOSDAQ","금융","2355","0","0.00","11822100000"
"377400","하이제6호스팩","KOSDAQ","금융","2120","0","0.00","11463900000"
"400840","하이제7호스팩","KOSDAQ","금융","2110","5","0.24","10803200000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","4855","95","2.00","85914890785"
"106190","하이텍팜","KOSDAQ","유통","12400","350","2.90","87900896800"
"373200","하인크코리아","KOSDAQ","기타제조","2245","15","0.67","39617515000"
"066130","하츠","KOSDAQ","일반전기전자","9190","160","1.77","117632000000"
"368770","한국9호스팩","KOSDAQ","금융","2935","-85","-2.81","14117350000"
"004590","한국가구","KOSDAQ","유통","5560","60","1.09","83400000000"
"039340","한국경제TV","KOSDAQ","방송서비스","6870","70","1.03","158010000000"
"034950","한국기업평가","KOSDAQ","기타서비스","78000","0","0.00","354160092000"
"222980","한국맥널티","KOSDAQ","음식료·담배","7250","410","5.99","76377263750"
"318000","한국바이오젠","KOSDAQ","화학","8080","180","2.28","66496986000"
"256840","한국비엔씨","KOSDAQ","제약","16000","1050","7.02","824506176000"
"025550","한국선재","KOSDAQ","금속","4595","180","4.08","109862764810"
"017890","한국알콜","KOSDAQ","화학","11050","0","0.00","238743648000"
"080720","한국유니온제약","KOSDAQ","제약","9800","160","1.66","77456534400"
"063570","한국전자금융","KOSDAQ","기타서비스","5150","20","0.39","175860799200"
"041460","한국전자인증","KOSDAQ","소프트웨어","8430","80","0.96","160170000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","1440","0","0.00","12101760000"
"039740","한국정보공학","KOSDAQ","유통","4835","25","0.52","38768949495"
"053300","한국정보인증","KOSDAQ","소프트웨어","6290","0","0.00","262773121990"
"025770","한국정보통신","KOSDAQ","통신서비스","8790","50","0.57","329135142090"
"409570","한국제10호스팩","KOSDAQ","금융","2120","-5","-0.24","11469200000"
"023760","한국캐피탈","KOSDAQ","금융","816","4","0.49","257537414016"
"054040","한국컴퓨터","KOSDAQ","IT부품","4860","0","0.00","78106469400"
"050540","한국코퍼레이션","KOSDAQ","기타서비스","822","0","0.00","4207455498"
"021650","한국큐빅","KOSDAQ","화학","3695","55","1.51","60415330285"
"053590","한국테크놀로지","KOSDAQ","운송장비·부품","816","8","0.99","101149582752"
"032300","한국파마","KOSDAQ","제약","35050","0","0.00","382279870050"
"037230","한국팩키지","KOSDAQ","종이·목재","3910","10","0.26","118483928450"
"030520","한글과컴퓨터","KOSDAQ","소프트웨어","20100","650","3.34","506596983000"
"052600","한네트","KOSDAQ","통신서비스","8460","110","1.32","97828902000"
"256150","한독크린텍","KOSDAQ","기계·장비","10500","0","0.00","88126500000"
"092460","한라IMS","KOSDAQ","운송장비·부품","5910","390","7.07","104119229970"
"047080","한빛소프트","KOSDAQ","디지털컨텐츠","4695","60","1.29","116341330020"
"070590","한솔인티큐브","KOSDAQ","컴퓨터서비스","2985","-20","-0.67","41430370185"
"226440","한송네오텍","KOSDAQ","기계·장비","1870","-5","-0.27","107877711920"
"042520","한스바이오메드","KOSDAQ","제약","12450","200","1.63","125782113450"
"078350","한양디지텍","KOSDAQ","반도체","15100","1050","7.47","230190168200"
"045100","한양이엔지","KOSDAQ","기타서비스","15050","100","0.67","270900000000"
"046110","한일네트웍스","KOSDAQ","컴퓨터서비스","7300","150","2.10","87265857100"
"024740","한일단조","KOSDAQ","운송장비·부품","3130","-120","-3.69","93559856640"
"005860","한일사료","KOSDAQ","음식료·담배","2290","180","8.53","90234438650"
"123840","한일진공","KOSDAQ","기계·장비","859","5","0.59","67264834243"
"007770","한일화학","KOSDAQ","화학","19600","500","2.62","68796000000"
"043090","한창바이오텍","KOSDAQ","유통","1550","-25","-1.59","57699878400"
"079170","한창산업","KOSDAQ","금속","8760","170","1.98","45552000000"
"086960","한컴MDS","KOSDAQ","소프트웨어","19000","500","2.70","168389552000"
"054920","한컴위드","KOSDAQ","소프트웨어","7240","60","0.84","204291666440"
"002680","한탑","KOSDAQ","음식료·담배","1200","-15","-1.23","33923985600"
"066110","한프","KOSDAQ","정보기기","1130","0","0.00","86834027360"
"386580","한화플러스제2호스팩","KOSDAQ","금융","2295","20","0.88","9547200000"
"034810","해성산업","KOSDAQ","금융","12350","100","0.82","325500280300"
"03481K","해성산업1우","KOSDAQ","금융","18650","700","3.90","18650000000"
"076610","해성옵틱스","KOSDAQ","IT부품","877","0","0.00","100365736609"
"059270","해성티피씨","KOSDAQ","금속","7290","240","3.40","68963400000"
"220180","핸디소프트","KOSDAQ","소프트웨어","3775","-5","-0.13","73265200000"
"900270","헝셩그룹","KOSDAQ","금융","412","21","5.37","32960000000"
"084990","헬릭스미스","KOSDAQ","기타서비스","18700","300","1.63","704790396200"
"170030","현대공업","KOSDAQ","운송장비·부품","6490","80","1.25","99556600000"
"319400","현대무벡스","KOSDAQ","기계·장비","3680","145","4.10","386776552320"
"048410","현대바이오","KOSDAQ","화학","31600","50","0.16","1222187512000"
"052260","현대바이오랜드","KOSDAQ","화학","16800","0","0.00","252000000000"
"016790","현대사료","KOSDAQ","음식료·담배","16950","100","0.59","104250737700"
"041440","현대에버다임","KOSDAQ","기계·장비","4735","35","0.74","84831994840"
"039010","현대에이치티","KOSDAQ","통신장비","9450","80","0.85","81506250000"
"090850","현대이지웰","KOSDAQ","기타서비스","10100","-150","-1.46","239838246100"
"092300","현우산업","KOSDAQ","IT부품","5430","30","0.56","97920422610"
"053660","현진소재","KOSDAQ","금속","400","0","0.00","21280401200"
"138360","협진","KOSDAQ","화학","4480","0","0.00","155061688320"
"011080","형지I&C","KOSDAQ","섬유·의류","1175","0","0.00","45841037575"
"060560","홈센타홀딩스","KOSDAQ","유통","1220","10","0.83","155756820500"
"064240","홈캐스트","KOSDAQ","통신장비","3330","5","0.15","116676579960"
"039610","화성밸브","KOSDAQ","기계·장비","5540","130","2.40","57673616000"
"126640","화신정공","KOSDAQ","운송장비·부품","1865","10","0.54","67837299255"
"061250","화일약품","KOSDAQ","제약","2530","40","1.61","166052889090"
"097870","효성오앤비","KOSDAQ","화학","9200","-110","-1.18","78108000000"
"050090","휘닉스소재","KOSDAQ","IT부품","705","6","0.86","55792954110"
"290270","휴네시온","KOSDAQ","소프트웨어","5300","-60","-1.12","50920661600"
"353190","휴럼","KOSDAQ","음식료·담배","1600","0","0.00","61408672000"
"090710","휴림로봇","KOSDAQ","기계·장비","988","46","4.88","161015049624"
"205470","휴마시스","KOSDAQ","제약","20350","-200","-0.97","696454635250"
"115160","휴맥스","KOSDAQ","통신장비","4260","40","0.95","187190317140"
"028080","휴맥스홀딩스","KOSDAQ","금융","4435","180","4.23","55781239110"
"032860","휴먼엔","KOSDAQ","기타서비스","3550","-5","-0.14","63674102850"
"200670","휴메딕스","KOSDAQ","제약","21300","400","1.91","212386432200"
"065510","휴비츠","KOSDAQ","의료·정밀기기","8260","-20","-0.24","98152514460"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","120843123170"
"243070","휴온스","KOSDAQ","제약","44000","550","1.27","477825524000"
"084110","휴온스글로벌","KOSDAQ","제약","30500","550","1.84","366923814500"
"263920","휴온스블러썸","KOSDAQ","기타제조","4555","0","0.00","223400585370"
"145020","휴젤","KOSDAQ","제약","146700","300","0.20","1816946248500"
"024060","흥구석유","KOSDAQ","유통","8430","120","1.44","126450000000"
"010240","흥국","KOSDAQ","기계·장비","6560","-10","-0.15","80836885760"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","3965","35","0.89","158591162015"
"037440","희림","KOSDAQ","기타서비스","10250","150","1.49","142705368750"
"238490","힘스","KOSDAQ","반도체","9650","350","3.76","109163077400"
